Age,Workclass,Education,Marital Status,Occupation,Relationship,Race,Sex,Hours per week,Target
-0.14882751424683777,-0.2845006328648529,-0.001888438312402479,-0.001116615706893566,-0.03474852383613138,0.11944388969805336,0.050545180644635514,0.07995159993511128,-0.05363545361848429,-0.05795689088250255
0.8657878831373493,1.0802320340795866,0.1568002292001467,0.9908858220667124,1.398806499837939,0.9164294757277487,-0.563158401231321,-0.1595789706024218,0.9366230889958852,-0.08429439271850489
1.932802908029531,1.9533790396232826,1.3129115245950649,1.9047109616854059,1.8768911982452479,-0.0959691490783802,0.22408311552012014,-0.06879800080371555,0.025238495961434872,0.06417431855135826
2.6587276841171184,2.2791192281046477,1.7524115301656025,1.898932484068219,2.064845803530498,0.45393791010034523,1.0230980937138323,-0.06972125232811736,-0.04282914018717565,-0.37133827182374884
3.8880323086125492,2.3540738984355785,0.022909417002279022,0.8970459550311235,3.226956238558489,1.9858983882028913,0.8853560943285593,-0.05284577243414401,0.142774517545103,-0.4712463391169943
4.931001529168287,2.0318070139900715,3.1102980014474992,1.3623888351249414,1.0516780500599414,2.094867581576368,-0.16020306702036824,0.7826934716894589,0.037579539678657306,-0.01022112497112625
6.016112392157471,1.7848242644207961,4.021807054592128,3.339793488314151,3.760267067822964,0.5059873246146618,0.7525666368538575,0.6377004195889955,2.189150922192459,-0.6661966285932635
7.022228376093763,1.2917091010688644,0.7407557460463952,1.0067836161947898,0.9949121089752969,1.0024478539798862,0.3496826794444605,-0.23073012482237917,2.85625721853969,1.0183311598723521
7.618567367212546,2.057876928704028,2.952074208276612,-0.060452252506812146,3.126487221586243,0.060276296956248546,-0.14501813961374566,0.7981690299579123,4.068423630856744,0.9163443720053389
8.840947629880706,2.075287642553764,0.15423737365846044,0.8388753412568298,0.9923761597586418,1.631879706589727,-0.17611399202426098,0.19732273823070437,0.0047007506219381295,0.9629272077577682
4.693074227918787,2.362076145315856,5.1088168053601395,0.9365215418572501,0.5049219060830799,0.42960893403816613,0.96051021390505,-0.3967945760155651,4.850790643830077,1.2190816047582316
9.594482544289944,0.2902135607905414,-0.019214202665211438,1.2368072213182177,2.9840043175617956,1.0613902834883047,1.7941475152791668,0.18903749854028556,-0.02882282606278963,0.8742926620956065
11.187637045054277,1.9998992462051264,0.18579028994492977,-0.06330603883775467,-0.07898307712021269,2.650012363327175,0.09925000620062852,1.0264931380288738,5.991765906134893,0.07080585473150107
12.011640873860742,2.0997005190636733,6.021095208938003,-0.42307344595953494,4.952378716359543,0.3411623900285381,0.5852704273322891,-0.012628298671249906,3.977332259272705,-0.03202695064817205
13.16766399837182,2.205877517317374,6.707869802640821,0.861793594254345,5.924953222682024,0.9248043550514061,1.59533288673126,-0.023155354208185028,-0.09950194785300785,0.7937233300219808
14.307848698832863,1.5192385622011786,7.95751545369725,1.0981568055933633,6.689275461037768,1.229624858787106,3.2125208820308706,0.2218338901883805,3.0945237796931284,-0.050868268392602445
14.652888821585313,0.8707209044189343,0.7564885900840543,-0.34124232166836327,8.038624241517807,3.0453819632311787,-0.21170660806231179,-0.09596421291799193,7.246321712904581,-0.547004922506268
12.113720157277216,2.0634875961294354,1.0214776908111194,0.23516394675986665,8.945023253324154,4.053463807671911,-0.007102219474456613,0.24817776096602887,0.2392905349497797,0.05219184471875487
1.9376668470628775,2.4098883971690817,2.013994884561777,0.950751860263753,4.598170805859302,1.1026391674312286,0.11357539124260681,0.13732677292993087,4.670898800298218,0.1432368571057951
15.670892206249784,1.3367408305086632,3.310530976299281,1.4987732349339908,1.0707158515918442,4.038456021848786,0.049775034154907735,0.6201337609708117,2.7464595348182814,0.9703276274353775
12.796739979332308,1.887202680947177,8.950367503986282,1.0031595659286667,3.0349116131767393,1.4848651759610907,0.04218739180922765,0.202629400922884,7.558562562645383,0.7750201718622581
16.921167616453722,2.151055507266852,1.2396327515499337,3.8640068688717646,4.078962528592975,4.233899517944214,1.2807341707190947,1.4264711660414509,9.581821034287644,0.2674511736723263
18.073755815810838,3.0474339916264843,3.783960939726021,0.9877581145487485,8.277170027069767,1.2514625912199733,0.6954953681696794,-0.261497270548587,1.1718281205331171,0.04073801858730858
15.86676179958061,2.2604430781482727,1.9270428206290346,0.8041659572255645,7.336426591631201,1.5243022983106542,0.47445961632294464,0.1471484193824922,0.33281127973261193,0.3912540803806102
19.01137624667504,2.1588872628647784,0.7740343888432577,1.681579766261509,9.595846965671731,3.628993632918049,-0.07825085385966876,1.6738246558080696,-0.3272461390410806,-0.057093291252858114
19.98004197959328,3.937451040308651,-0.03481694964767052,1.0624444572655902,9.998385307525389,0.6044332456217976,-0.10739485657633607,0.16400763013151154,-0.5511707665650682,0.7751052176572963
21.40785535637312,1.307959687473201,1.8204152067334123,-0.2583707720066412,5.868553511457422,3.21533062661881,0.11664565401616678,-0.21110635020766755,-0.23476987339085925,0.08611385992073861
16.64267010887599,5.374361466405892,5.062363236133491,1.3291098068208629,11.143393569719652,0.9613196744456945,1.8590015522051262,0.2265277363638338,8.151433884590228,1.0195248048961922
-0.15325884631923173,2.5557211344362227,0.9176695518492952,2.073133033012338,0.8580073757045064,-0.15874574850314363,0.09402572011591909,0.19642260736466072,5.100108391664806,0.09202847144343476
6.063222959295804,1.6334564226196528,1.3914134470345794,0.4744569600363461,6.292681848478515,0.8976419157510984,0.03157645163516023,-0.019118874698395523,-0.07161941891226511,-0.22732928011061052
11.402434439258695,4.401244474680997,5.90198282936072,0.7820031456210992,11.969151986231607,0.05594185096977214,0.4042334311365065,0.08693456986645093,9.864397793390111,0.08341799621640703
21.46823175331799,2.1352475152885124,4.878480097706497,-0.29031164127266645,5.100279189778727,3.122720152004317,1.1439008240592692,0.02717031203845612,10.898271189396866,-0.06856927938788844
22.921615789336414,2.399835063347545,0.36477273058581816,2.082002226567232,0.8688481327901496,3.252148127906457,0.20322375579314725,-0.06491814270383962,-0.1593731794111853,0.6709000414917782
10.013636829962476,2.6788041227581223,4.908530213039623,0.8428085180417442,-0.34952655874594185,2.992669631306828,-0.2759734421849169,-0.16458891431976647,0.05740681910744079,0.26708147308371744
23.917976907261494,-0.06551977411108793,5.061454547908979,1.6889311895895047,4.148316483810017,0.8628347282424944,0.7142088273488125,0.002733497534306419,11.865900516777703,0.10474509142289995
24.87484011413654,1.8473644971932426,1.7535141628750028,-0.15612031183873765,9.356011327549298,4.12741758179535,0.021461594650927722,-0.22608800626800238,0.29022513406721273,0.22113180041457162
